,0
388,7.163687349893121
389,6.750378387257838
390,6.765056307346233
391,6.886170824651314
392,7.581049265068137
393,9.28250673354687
394,10.172597020035955
395,12.574015876497198
396,16.47214998924984
397,19.91651901220704
398,22.406210401091872
399,23.229383434388733
400,22.85361750303257
401,21.874637210566263
402,19.90009880389306
403,18.614657605533466
404,18.440218306965154
405,18.103798614044788
406,16.891683616904
407,15.389995240701342
408,13.794079077031697
409,12.353930453140586
410,11.140344438085314
411,10.17814264991499
412,9.554065705451588
413,9.228395845919566
414,9.092097309661376
415,8.977229473149995
416,9.022846924991793
417,9.016437838402965
418,8.903778903550133
419,8.771242278704534
420,8.62163204881792
421,8.481667610556222
422,8.235194429006183
423,8.268344269496067
424,8.08654431187105
425,8.04715280989173
426,8.044777980928487
427,7.793103539411825
428,8.183012971484441
429,8.71325347932749
430,8.918995402424219
431,8.903932539395058
432,8.718509681197366
433,9.023219537206815
434,9.365807372166303
435,9.012687935891737
436,9.213748585110366
437,9.91044495116369
438,11.595499531861815
439,12.188267334050755
440,12.580269224158538
441,12.90934783506739
442,12.605459017422415
443,12.056846221358628
444,11.526684572826913
445,10.648075235401615
446,9.616843273869199
447,8.949723319940084
448,8.313541315029198
449,8.116379763833875
450,7.988314482757309
451,8.171454161749384
452,8.268957437255368
453,8.281140654737055
454,8.289780885349264
455,8.205328609502569
456,8.109616372958282
457,8.01841544904799
458,7.86705403800593
459,7.794456328731968
460,7.639491803221262
461,8.034942359946523
462,7.793217431339201
463,8.039184894986658
464,8.21531896280366
465,8.269920154362175
466,8.332057419819485
467,8.359579450028548
468,8.353198132057004
469,8.566630544621948
470,8.473856325103005
471,8.0402006329479
472,7.9566722838149175
473,7.9104292020346145
474,7.904089439763455
475,7.954580123001881
476,8.06456559733175
477,8.255263026308358
478,8.30503613059798
479,8.381222042112887
480,8.451932304049912
481,8.473247360574067
482,8.464517591152111
483,8.40126649038805
484,8.36882862510595
485,8.40480781986025
486,8.446853774657276
487,8.500777322794447
488,8.586010749664414
489,8.70210597401075
490,8.918158079215775
491,9.07563518390616
492,9.117365338391952
493,9.226040113705778
494,9.31271653314072
495,9.34614481675363
496,9.529393149993338
497,9.708971473565239
498,9.891692880237771
499,10.061006974697529
500,10.092005916146379
501,10.281053431391937
502,10.302433656962897
503,10.312442360057794
504,10.216815634296816
505,10.210404857245411
506,10.18377991113188
507,10.1036149889065
508,10.055666931168297
509,9.993031244179036
510,9.968764861097636
511,9.91003785055215
512,9.862160879785314
513,9.984747034385666
514,9.772460577463036
515,10.070666609348264
516,10.697052637884093
517,11.279080551648088
518,11.65229852707351
519,11.83678908880346
520,11.67403592957673
521,11.133726515425499
522,10.434218080674304
523,9.757579851538983
524,9.287356154424993
525,9.196019549071016
526,9.331446264038405
527,9.430965498477724
528,9.449507699492404
529,9.471749164121766
530,9.439209313822156
531,9.3909631548282
532,9.328040802097727
533,9.26528983978926
534,9.135514162155312
535,8.931787608550309
536,8.767118287251497
537,8.735398423730933
538,8.603854145107226
539,8.499032041038097
540,8.44678147981059
541,8.45244883008359
542,8.383872183028856
543,8.421920314384565
544,8.48158967150349
545,8.598654590365832
546,8.72657418100176
547,8.872363976734318
548,8.97324278104908
549,8.966089663414024
550,9.010043649338257
551,8.956854643728919
552,8.922117936622925
553,9.064877472732274
554,9.07869910528257
555,8.880573717118319
556,8.833995406070741
557,8.788000101892797
558,8.775771213669117
559,8.68563190382319
560,8.631600500539136
561,8.586174329629886
562,8.540787391111577
563,8.590406498537487
564,8.54039743097861
565,8.57881998578908
566,8.59878005779601
567,8.458097689517986
568,8.45600805431939
569,8.421784559723964
570,8.425784644049438
571,8.376788799479979
572,8.28461649443691
573,8.300875863501172
574,8.344709996158787
575,8.438107326555155
576,8.507253935304522
577,8.577621313832216
578,8.61826041323365
579,8.643998983369961
580,8.681726053648749
581,8.69618485012838
582,8.750313480229952
583,8.855735870781901
584,8.972687005736988
585,9.163711440665713
586,9.449388928390837
587,9.828658964617992
588,10.09151089217565
589,10.141089310859437
590,9.918516216080858
591,9.483979184459802
592,9.098790418656423
593,8.68619406839259
594,8.37900140735185
595,8.163175446304265
596,8.02025186909846
597,7.9291023762461705
598,7.87321453432489
599,7.919230472414206
600,8.023719929020936
601,8.157558639841652
602,8.242534326106526
603,8.353046358669038
604,8.454179191533214
605,8.474290329096517
606,8.447808342758275
607,8.49112630642293
608,8.454166089092254
609,8.443304943395356
610,8.454488418464406
611,8.529094515542784
612,8.548107831651636
613,8.652746652837195
614,8.733478862912852
615,8.71231514489487
616,8.785706035334345
